transaction_id,customer_name,mobile_number,transaction_amount,payment_method,transaction_type,transaction_time,location,merchant_name,device_type,ip_address
TXN5540,Anthony Ramirez,8729755611,58232.32,Net Banking,Debit,24-05-2026 17:44,Bangalore,Myntra,iPhone,95.188.95.52
TXN5541,Jonathan Flores,2736178631,14634.03,Credit Card,Credit,25-05-2026 01:20,Pune,Myntra,Android,49.49.10.212
TXN5542,Mark Robinson,6237494134,93192.49,Net Banking,Debit,20-04-2026 04:26,Mysore,PhonePe,Android,25.63.17.209
TXN5543,Kathryn Kelley,3233929395,87015.1,UPI,Debit,14-03-2026 12:20,Mysore,Swiggy,Android,201.109.210.89
TXN5544,Kimberly Stevens,3869372520,45174.67,Credit Card,Credit,18-04-2026 14:45,Mysore,Flipkart,Web,11.96.194.102
TXN5545,Brenda Shaffer,9416337770,63873.28,Net Banking,Credit,14-01-2026 21:12,Mysore,Swiggy,Web,183.10.112.104
TXN5546,John Le,3490043682,82203.44,UPI,Debit,02-04-2026 06:45,Mysore,Flipkart,Android,99.53.232.157
TXN5547,Scott Adkins,4733837893,54026.45,Debit Card,Credit,29-01-2026 06:27,Mysore,Zomato,iPhone,79.245.15.112
TXN5548,David Thompson,8141157983,39325.85,Net Banking,Credit,02-01-2026 06:26,Pune,Flipkart,Android,200.192.116.4
TXN5549,Vanessa Johnson,551039111,743.91,UPI,Debit,26-01-2026 07:39,Delhi,Myntra,Android,22.56.81.150
TXN5550,Kaylee Hill,6550969208,79161.17,Debit Card,Debit,22-01-2026 08:11,Delhi,Paytm,Web,154.79.27.134
TXN5551,Christine Cain,828229281,52815.33,Credit Card,Debit,03-01-2026 06:06,Delhi,PhonePe,iPhone,131.174.12.175
TXN5552,Joshua Carter,6902521293,90884.28,Net Banking,Credit,12-05-2026 08:05,Delhi,Flipkart,Android,172.102.136.187
TXN5553,Richard Freeman,9904600759,9691.25,Credit Card,Credit,10-02-2026 19:41,Pune,Flipkart,Android,145.12.45.168
TXN5554,Lauren Carson,1623528348,37279.89,UPI,Debit,06-01-2026 15:29,Hyderabad,Swiggy,iPhone,175.21.215.15
TXN5555,Robert Velazquez,6699447483,32221.78,UPI,Debit,01-01-2026 02:54,Mumbai,Zomato,Web,147.242.151.103
TXN5556,Hannah Patel,282711469,37482.79,Net Banking,Credit,10-05-2026 21:27,Pune,Paytm,Web,93.64.112.206
TXN5557,Melanie Collins,9484414305,75596.21,Net Banking,Debit,16-04-2026 00:55,Mumbai,Amazon,Web,100.176.115.234
TXN5558,Brittany Flores,9975003235,46548.82,Net Banking,Credit,02-04-2026 16:05,Mumbai,Myntra,Web,138.16.32.97
TXN5559,Ashley Mckinney,5389759392,73809.89,Net Banking,Debit,18-05-2026 16:42,Chennai,Amazon,Android,193.77.233.153
TXN5560,Steven Valenzuela,9657049967,88409.64,Debit Card,Debit,19-05-2026 14:03,Hyderabad,Paytm,Web,116.83.72.42
TXN5561,Manuel Shelton,5590653494,64149.87,Credit Card,Credit,13-03-2026 06:38,Chennai,Amazon,iPhone,8.39.215.230
TXN5562,Lisa Bernard,1973617970,37081.37,UPI,Credit,15-04-2026 07:20,Mysore,Flipkart,Android,168.229.125.90
TXN5563,Justin Rivera,8498952051,45771.21,Debit Card,Debit,03-01-2026 04:34,Pune,Zomato,Android,211.51.214.129
TXN5564,Megan Wood,3533385429,20025.09,Credit Card,Debit,02-03-2026 05:58,Delhi,PhonePe,iPhone,179.196.100.228
TXN5565,Mrs. Katie Larson,4896320570,56787.29,Debit Card,Debit,10-03-2026 10:22,Bangalore,Myntra,Web,104.26.221.164
TXN5566,Lisa Ho,754198109,99646.11,Debit Card,Debit,29-04-2026 08:10,Chennai,Zomato,Web,202.206.22.97
TXN5567,Richard Booth,636897577,63705.39,UPI,Debit,21-03-2026 18:28,Delhi,Paytm,iPhone,40.162.216.91
TXN5568,Daniel Wilson,179493807,64092.81,Debit Card,Debit,12-03-2026 17:08,Mysore,Amazon,Web,125.190.189.22
TXN5569,Kayla Haynes,7441432461,72944.45,Net Banking,Debit,29-04-2026 09:58,Mysore,Zomato,Web,117.182.203.186
TXN5570,Amanda Berry,4534836324,83742.35,UPI,Credit,31-03-2026 23:45,Mumbai,Paytm,Android,176.240.160.215
TXN5571,Tracy Williams,3002487994,78239.49,UPI,Debit,11-05-2026 13:00,Delhi,Myntra,Web,89.117.30.129
TXN5572,Amy Cruz,4387615942,25000.87,Debit Card,Debit,01-05-2026 15:52,Chennai,Amazon,Web,24.168.197.131
TXN5573,Sherri Hayes,5135602680,11918.95,Debit Card,Credit,01-04-2026 10:28,Mumbai,Amazon,Web,91.145.184.103
TXN5574,Matthew Smith,4272833452,75377.32,Net Banking,Debit,27-04-2026 11:00,Mysore,Flipkart,iPhone,121.100.183.166
TXN5575,Tonya Henderson,3993414308,52549.05,UPI,Debit,24-05-2026 01:08,Mumbai,Flipkart,Web,161.191.7.82
TXN5576,Kristina Flynn,1298222089,13173.74,Debit Card,Debit,08-01-2026 07:44,Mysore,Paytm,Web,117.246.142.46
TXN5577,Charles Griffith,9840774581,42456.96,UPI,Credit,21-01-2026 17:11,Delhi,Flipkart,iPhone,3.62.92.181
TXN5578,Stephanie Austin,8983237507,90736.3,UPI,Credit,12-03-2026 14:09,Bangalore,Myntra,Web,15.199.200.6
TXN5579,Chad Robinson,9764640211,92080.51,Credit Card,Credit,30-04-2026 21:20,Bangalore,Amazon,iPhone,163.62.66.113
TXN5580,Jennifer Larson,2370935143,96430.53,UPI,Debit,21-05-2026 11:59,Mysore,Myntra,Android,61.179.59.221
TXN5581,Allen West,167120914,50731.82,Credit Card,Credit,11-01-2026 05:25,Delhi,Amazon,Android,210.3.68.103
TXN5582,Jesse Coffey,2360145762,75520.46,Debit Card,Credit,03-04-2026 01:48,Delhi,Myntra,Android,193.204.94.233
TXN5583,Eric Thompson,8345540282,61913.07,UPI,Credit,28-01-2026 19:14,Bangalore,Paytm,Android,219.138.75.213
TXN5584,Christian Stewart,756232686,79932.13,Credit Card,Debit,13-01-2026 13:52,Mumbai,Zomato,Web,186.77.161.82
TXN5585,Patrick Adams Jr.,4131798752,81601.95,Credit Card,Credit,02-04-2026 13:42,Bangalore,Paytm,Android,191.18.182.39
TXN5586,Casey Young,9956739080,18642.22,Debit Card,Debit,30-01-2026 03:56,Hyderabad,Amazon,iPhone,37.33.48.230
TXN5587,William Keller,1570080163,93688.45,Net Banking,Credit,18-02-2026 10:10,Bangalore,Paytm,Android,182.138.28.14
TXN5588,Shannon Jackson,403631614,51973.96,Credit Card,Debit,13-01-2026 07:36,Bangalore,Flipkart,iPhone,56.161.173.82
TXN5589,Vanessa Walsh,6603032428,53430.83,Debit Card,Debit,20-01-2026 23:25,Mysore,Amazon,iPhone,86.145.185.223
TXN5590,Crystal Sanchez,4135217645,29062.33,Debit Card,Debit,19-01-2026 14:33,Mysore,Amazon,Android,73.80.144.13
TXN5591,Jason Clark,8920239873,66069.09,Net Banking,Credit,23-02-2026 09:18,Hyderabad,Zomato,Web,26.112.119.121
TXN5592,Kelly Ramos,2001745776,52952.56,Credit Card,Debit,04-01-2026 23:03,Mumbai,Flipkart,Android,64.34.219.255
TXN5593,Bobby Atkins,6923016039,20168.13,Credit Card,Credit,04-02-2026 02:07,Chennai,Amazon,Web,4.112.92.141
TXN5594,Maria Tucker,5909491512,40511.11,UPI,Debit,17-02-2026 04:59,Bangalore,Paytm,iPhone,222.223.41.72
TXN5595,Kathleen Stewart,7779919485,52432.87,Credit Card,Credit,25-01-2026 22:51,Pune,Paytm,Android,211.112.145.32
TXN5596,Tammy Camacho,2622226940,76063.59,Debit Card,Debit,10-03-2026 15:58,Pune,Amazon,iPhone,167.191.141.229
TXN5597,Kayla Gomez,2797046995,6790.76,UPI,Debit,16-01-2026 11:24,Mysore,Flipkart,Android,37.19.146.3
TXN5598,Louis Rivera,4773480746,68797.24,Credit Card,Debit,17-05-2026 16:38,Chennai,Swiggy,iPhone,110.93.161.139
TXN5599,Brian Deleon,8026521256,67781.08,Credit Card,Debit,23-04-2026 09:56,Mumbai,Swiggy,Android,177.102.232.82
TXN5600,Pamela Alvarez,2729619102,3171.81,Debit Card,Debit,21-02-2026 04:23,Mumbai,Zomato,Android,135.117.26.144
TXN5601,Carl Jennings,1847479881,62668.96,Debit Card,Credit,05-02-2026 20:23,Chennai,Zomato,Web,21.171.98.240
TXN5602,Stacy Walker,5281117473,95649.68,Credit Card,Credit,12-03-2026 21:28,Delhi,Amazon,iPhone,75.242.41.165
TXN5603,Charles Nguyen,5026600240,68938.24,Net Banking,Debit,25-05-2026 06:06,Bangalore,Swiggy,Web,118.48.13.113
TXN5604,Christopher Travis,6242028953,59877.01,Debit Card,Debit,03-01-2026 08:43,Mumbai,Myntra,Android,49.105.168.55
TXN5605,Debra Taylor,5253669484,48268.91,Net Banking,Debit,13-05-2026 14:21,Mumbai,Amazon,Web,44.131.26.17
TXN5606,Ashley Ramsey,3662122207,3082.37,Debit Card,Credit,05-02-2026 04:10,Bangalore,Swiggy,Web,158.24.215.15
TXN5607,Joel Sanchez,9567884436,11719.69,Net Banking,Debit,25-05-2026 21:27,Chennai,Zomato,iPhone,46.175.220.201
TXN5608,Dwayne Lynch,5446219616,54582.49,Credit Card,Debit,11-04-2026 13:41,Chennai,Flipkart,iPhone,211.99.185.161
TXN5609,Alexander Jenkins,9313958176,7646.56,Net Banking,Debit,03-03-2026 04:11,Hyderabad,Myntra,Android,221.186.43.146
TXN5610,Brian Smith,3376329487,18350.26,Credit Card,Credit,03-02-2026 23:48,Delhi,Myntra,Web,112.15.89.225
TXN5611,Misty Thompson,7868855657,56756.34,Net Banking,Debit,20-02-2026 03:44,Hyderabad,Swiggy,Web,27.72.147.251
TXN5612,Kristen Hayes,558816965,41224.39,Net Banking,Debit,08-05-2026 01:41,Bangalore,PhonePe,Android,9.81.129.77
TXN5613,Jason Ayala,5021153317,99568.1,Debit Card,Credit,01-01-2026 05:17,Mysore,Myntra,Web,70.149.215.203
TXN5614,Kathryn Stevenson,3833352383,93446.26,Credit Card,Credit,17-03-2026 04:01,Bangalore,Flipkart,Android,22.131.82.215
TXN5615,Kelsey Bennett,4349230527,66457.61,Debit Card,Debit,13-01-2026 06:32,Pune,Myntra,Web,65.127.160.192
TXN5616,Jamie Hughes,4377344520,27995.84,Net Banking,Debit,21-03-2026 08:48,Chennai,Paytm,iPhone,44.104.168.34
TXN5617,Mrs. Kathryn Hawkins,9766720696,66257.28,Net Banking,Debit,17-02-2026 02:36,Bangalore,Myntra,Android,177.151.183.143
TXN5618,Kara Abbott,8871559938,19026.19,Credit Card,Credit,19-02-2026 17:15,Bangalore,Zomato,Web,42.201.31.142
TXN5619,Carolyn Montes,595178508,20785.65,UPI,Credit,11-03-2026 01:24,Chennai,Paytm,Android,24.52.2.70
TXN5620,Hannah Jackson,7399368289,17413.53,Debit Card,Credit,06-01-2026 14:01,Mysore,Swiggy,Android,94.5.103.4
TXN5621,Jennifer Cook,7734450758,18281.61,Net Banking,Credit,28-03-2026 02:11,Delhi,PhonePe,iPhone,125.178.239.31
TXN5622,Amanda Barrett,3311612457,83021.94,Credit Card,Debit,24-03-2026 03:32,Hyderabad,Amazon,iPhone,192.172.173.136
TXN5623,Patricia Miller,8320830955,39831.48,UPI,Debit,10-04-2026 05:05,Chennai,Swiggy,iPhone,7.202.39.200
TXN5624,Tracey Hanna,7836528018,88160.62,Net Banking,Credit,17-04-2026 10:38,Chennai,Flipkart,iPhone,79.226.152.109
TXN5625,Randy Conrad,3433935277,68396.2,Net Banking,Debit,16-04-2026 00:01,Delhi,Paytm,Android,189.219.195.117
TXN5626,Andrew Watson,8392092786,66373.15,Credit Card,Debit,22-02-2026 12:21,Mysore,Zomato,iPhone,65.228.34.66
TXN5627,Rebecca Vargas,2809022147,14755.85,Debit Card,Credit,06-04-2026 14:39,Mysore,Swiggy,iPhone,139.164.116.20
TXN5628,Michael Harris,4426251050,38042.92,Credit Card,Credit,17-04-2026 19:59,Hyderabad,Amazon,Android,56.113.139.222
TXN5629,Cynthia Weber,9064941661,20121.91,Net Banking,Debit,15-05-2026 06:37,Hyderabad,Paytm,Android,172.204.184.219
TXN5630,James Mitchell,642667736,14624.27,Net Banking,Credit,20-02-2026 09:05,Chennai,Paytm,Web,47.240.107.109
TXN5631,Scott Walls,9888535650,51311.51,Net Banking,Credit,10-02-2026 16:46,Bangalore,Flipkart,Web,31.230.31.16
TXN5632,Kyle Joseph,5368427327,35901.8,UPI,Credit,28-02-2026 08:38,Mumbai,Flipkart,Web,112.0.246.107
TXN5633,Brandy Hayes,2455339440,33403.24,Credit Card,Credit,21-04-2026 03:59,Delhi,Myntra,Android,3.55.65.85
TXN5634,Robert Ellis,3924924391,95457.69,Net Banking,Debit,18-04-2026 19:24,Chennai,Amazon,Android,103.75.246.239
TXN5635,Mrs. Tina Anderson MD,2917266798,82190.1,Debit Card,Credit,12-03-2026 00:58,Pune,Myntra,iPhone,218.110.9.250
TXN5636,Terri Smith,1610120246,67898.86,Debit Card,Credit,04-04-2026 05:01,Pune,Myntra,iPhone,110.98.68.248
TXN5637,Jessica Peterson,1477652836,76907.89,UPI,Credit,25-01-2026 09:07,Mumbai,Paytm,Web,177.149.96.119
TXN5638,Terry Roth,3413348128,51066.63,Credit Card,Credit,03-05-2026 16:31,Bangalore,Zomato,iPhone,212.51.223.99
TXN5639,Wanda Hubbard,4214643886,46115.68,Debit Card,Debit,07-05-2026 16:28,Hyderabad,Myntra,iPhone,39.14.210.45
TXN5640,Tyler Santiago,391925349,59630.05,Net Banking,Credit,15-01-2026 02:30,Chennai,Flipkart,Android,110.45.133.22
TXN5641,David Smith,9122987493,69667.97,Net Banking,Credit,26-05-2026 13:47,Delhi,Flipkart,iPhone,118.135.110.7
TXN5642,Duane Johnston,2657698665,58261.47,Debit Card,Debit,01-02-2026 23:13,Pune,Flipkart,Web,6.168.155.141
TXN5643,Benjamin Cline,8696666108,14333.98,Debit Card,Credit,25-04-2026 00:26,Mumbai,PhonePe,Web,33.80.176.151
TXN5644,Robert Osborn,5731446403,10344.12,UPI,Credit,19-04-2026 11:52,Mysore,Swiggy,Web,183.94.112.82
TXN5645,Alicia Mccarthy,7899640350,85857.89,UPI,Credit,27-05-2026 23:01,Pune,Swiggy,Android,87.128.252.110
TXN5646,Todd Gross,812957976,89620.55,Net Banking,Credit,12-05-2026 15:47,Delhi,Swiggy,iPhone,8.108.70.129
TXN5647,Mary Wu,9870592956,9231,UPI,Debit,12-01-2026 08:17,Hyderabad,Myntra,Web,187.16.179.124
TXN5648,John Davis,4560471997,31940.18,UPI,Credit,24-02-2026 05:13,Chennai,Myntra,iPhone,196.223.132.155
TXN5649,Robert Hill,3002654767,15559.97,UPI,Credit,10-04-2026 14:26,Hyderabad,Myntra,Web,207.140.46.95
TXN5650,Joshua Black,3778601456,29224.77,Debit Card,Debit,31-03-2026 06:20,Bangalore,Myntra,Android,37.225.250.193
TXN5651,Kimberly Wood,8160580648,8616.79,Debit Card,Credit,19-02-2026 21:13,Mysore,Myntra,iPhone,42.89.101.147
TXN5652,Kimberly Ferrell,3495773769,44006.33,Credit Card,Credit,05-03-2026 12:28,Bangalore,Zomato,Web,99.106.237.141
TXN5653,Kathleen Oliver,6283126188,65645.18,Debit Card,Debit,09-04-2026 01:59,Mumbai,Swiggy,Android,217.25.112.237
TXN5654,Charles Berger,4314338853,84049.6,UPI,Debit,17-02-2026 07:15,Chennai,PhonePe,Android,31.193.69.164
TXN5655,David Skinner,2401925148,71749.84,Credit Card,Credit,17-04-2026 14:28,Delhi,PhonePe,Android,221.135.101.120
TXN5656,Jessica Williams,5155505019,94177.48,Net Banking,Debit,28-03-2026 09:24,Delhi,Flipkart,Android,104.92.19.127
TXN5657,Troy Jackson,4898835523,78332.05,Credit Card,Credit,21-03-2026 19:38,Mysore,Flipkart,iPhone,183.31.39.131
TXN5658,Eric Rhodes,8678626608,15769.49,UPI,Debit,21-02-2026 00:31,Mysore,Paytm,iPhone,136.83.142.191
TXN5659,Kevin Lucero,5524593205,8010.49,UPI,Credit,10-04-2026 17:59,Mysore,Myntra,Android,158.181.57.57
TXN5660,Joshua Ellis,2490977947,76042.35,Debit Card,Debit,19-03-2026 03:33,Hyderabad,PhonePe,Android,112.245.57.26
TXN5661,William Simmons,2026825383,20941.69,UPI,Credit,24-01-2026 18:04,Mysore,Swiggy,Android,35.200.167.133
TXN5662,Mary Bailey,8062908444,941.37,Debit Card,Debit,26-03-2026 10:26,Mysore,Paytm,iPhone,196.108.215.39
TXN5663,Timothy Joseph,206311954,29740.57,Net Banking,Debit,28-05-2026 03:19,Mysore,Amazon,Web,93.167.28.94
TXN5664,Scott Newton,8358406389,20394.37,Net Banking,Credit,05-03-2026 18:05,Pune,PhonePe,iPhone,69.90.252.200
TXN5665,Laura Smith,5766070069,22122.2,UPI,Credit,04-02-2026 17:14,Chennai,PhonePe,Web,58.192.19.240
TXN5666,Chase Shaw,2655423986,54905.97,Net Banking,Credit,01-04-2026 05:53,Mysore,Flipkart,Web,43.158.161.201
TXN5667,Christopher Copeland,3921874959,67841.73,Credit Card,Debit,10-01-2026 00:04,Bangalore,Myntra,iPhone,132.5.44.115
TXN5668,David Davenport,7436593030,40431.94,UPI,Credit,19-03-2026 00:00,Hyderabad,Amazon,Android,130.45.170.183
TXN5669,Christopher Dixon,2910255287,71087.15,UPI,Debit,18-02-2026 23:21,Mysore,Myntra,Web,68.79.155.138
TXN5670,Dr. Lindsay Wade,394917514,98450.44,Net Banking,Credit,12-03-2026 09:55,Bangalore,Myntra,Web,79.96.0.222
TXN5671,Vickie Dickerson,5524282304,62693.91,Net Banking,Debit,28-01-2026 09:55,Bangalore,Flipkart,Android,167.44.59.42
TXN5672,Kristy Olsen,5955573673,10777.05,Credit Card,Credit,18-01-2026 18:44,Mumbai,Amazon,iPhone,88.60.248.238
TXN5673,Beverly Frazier DVM,1625527207,54496.7,Debit Card,Credit,26-03-2026 07:14,Mysore,Swiggy,Web,3.17.231.102
TXN5674,Stephanie Johnson,6597744430,49584.49,Net Banking,Credit,16-02-2026 00:19,Mysore,PhonePe,Android,163.219.209.103
TXN5675,Ryan Sims,293469697,20740.03,Debit Card,Credit,15-05-2026 14:01,Mumbai,Flipkart,Web,87.226.222.29
TXN5676,Brandon Martin,1629676970,64866.98,Net Banking,Credit,09-04-2026 21:30,Pune,Swiggy,Android,98.30.1.1
TXN5677,Christina Sanders,8927657372,18943.67,UPI,Credit,16-03-2026 07:14,Mumbai,Myntra,iPhone,157.10.13.111
TXN5678,Shane Diaz,9217219788,45137.25,Credit Card,Debit,19-02-2026 23:30,Mumbai,Myntra,Android,169.45.254.113
TXN5679,Shannon Clark,1711649727,33832.02,UPI,Debit,01-05-2026 12:20,Mysore,Paytm,iPhone,211.91.20.164
TXN5680,Todd Garcia,8502679575,30245.65,Debit Card,Credit,03-05-2026 20:09,Pune,Swiggy,Android,87.111.24.86
TXN5681,Larry Smith,654402345,75262.59,Debit Card,Credit,08-03-2026 13:38,Bangalore,Myntra,Web,129.143.248.176
TXN5682,Matthew Moore,4127970761,17005.07,Debit Card,Credit,16-05-2026 14:47,Pune,Flipkart,iPhone,84.41.162.94
TXN5683,Jeffrey Smith,8834846627,64345.43,Debit Card,Credit,27-05-2026 17:59,Hyderabad,Flipkart,Android,178.197.178.216
TXN5684,Allison Gutierrez,3599062204,50824.69,Net Banking,Credit,26-03-2026 13:28,Chennai,Amazon,iPhone,155.54.232.172
TXN5685,Yolanda Clarke,1534245682,27004.12,UPI,Debit,29-04-2026 10:26,Mumbai,Swiggy,Android,56.67.19.150
TXN5686,Ronald Coffey,6839358014,83596.15,Credit Card,Debit,22-03-2026 13:56,Hyderabad,Myntra,Android,167.31.147.156
TXN5687,Sharon Joyce,8330872685,80899.83,Credit Card,Debit,26-01-2026 07:53,Hyderabad,Myntra,iPhone,17.13.31.107
TXN5688,Kristi Le,8551751193,27281.08,Net Banking,Debit,28-02-2026 07:28,Bangalore,Amazon,Web,51.222.93.144
TXN5689,Gregory Lewis,336741384,58322.77,UPI,Debit,16-04-2026 05:21,Mumbai,Flipkart,Web,42.176.116.50
TXN5690,Erik Collins,2323183217,59069.31,Debit Card,Credit,30-04-2026 21:45,Delhi,Flipkart,Android,140.200.219.38
TXN5691,Lynn Pope,7549076292,98981.08,Credit Card,Credit,10-01-2026 00:33,Mysore,Zomato,iPhone,15.94.24.181
TXN5692,Natalie Miller,9466587973,15389.31,Debit Card,Credit,01-03-2026 02:35,Mumbai,Zomato,Web,206.250.124.6
TXN5693,Thomas Vang,6072449792,50050.99,Credit Card,Debit,24-04-2026 23:09,Mysore,Swiggy,Web,141.174.104.28
TXN5694,George Becker,221745125,77984.26,Credit Card,Credit,19-02-2026 22:41,Pune,PhonePe,Web,9.126.121.67
TXN5695,Bruce Terry,5206514855,32133.3,Credit Card,Debit,22-01-2026 07:05,Pune,Amazon,Android,30.243.141.176
TXN5696,Andrew Cook,9182958379,61823.46,Credit Card,Credit,11-02-2026 09:24,Mumbai,Myntra,Android,214.134.235.133
TXN5697,Ethan Mcpherson,5437126445,27293.86,UPI,Credit,03-05-2026 01:43,Mysore,Flipkart,iPhone,38.62.186.219
TXN5698,Kurt Bradshaw,8096727359,95080.9,UPI,Debit,29-01-2026 22:44,Mumbai,Myntra,Android,64.111.170.12
TXN5699,Johnny Cox,9232394799,93911.77,UPI,Debit,16-02-2026 15:38,Mumbai,Myntra,iPhone,113.181.193.135
TXN5700,Danny Rivera,1214739331,59617.02,Debit Card,Credit,04-03-2026 09:41,Chennai,Flipkart,Android,51.253.87.171
TXN5701,Karen Green,9254003364,50956.61,UPI,Credit,05-01-2026 18:49,Mumbai,Swiggy,Android,45.86.27.153
TXN5702,Debra Jones,8317853759,99234.81,Debit Card,Credit,12-02-2026 11:24,Delhi,Swiggy,Android,139.12.185.154
TXN5703,Jason Flowers,2901181145,44051.64,Net Banking,Debit,04-01-2026 19:49,Hyderabad,PhonePe,Web,82.211.97.166
TXN5704,Robert Watson,5097904617,92681.32,Credit Card,Debit,24-02-2026 07:50,Bangalore,Swiggy,iPhone,136.156.249.102
TXN5705,Katherine Pearson,8921784908,65678.6,Credit Card,Credit,24-02-2026 07:39,Pune,Paytm,Web,155.70.244.141
TXN5706,Angela Bell,8203624152,94829.3,Debit Card,Debit,22-01-2026 18:15,Delhi,Myntra,Android,204.227.108.46
TXN5707,Heather Taylor,7466707378,28092,UPI,Debit,20-01-2026 12:08,Chennai,Flipkart,Android,68.57.145.231
TXN5708,Travis Jones,6611811551,10210.55,Debit Card,Debit,15-04-2026 17:27,Mysore,Amazon,iPhone,168.135.68.148
TXN5709,Bethany Valenzuela,9057694165,75438.21,UPI,Credit,17-03-2026 17:20,Delhi,PhonePe,iPhone,95.142.187.12
TXN5710,Brian Jordan,2757085855,2444.59,UPI,Credit,01-01-2026 08:55,Hyderabad,Flipkart,Web,98.77.47.91
TXN5711,Lindsey Raymond,2932582663,70656.71,UPI,Debit,05-02-2026 15:02,Mumbai,Myntra,iPhone,76.89.121.80
TXN5712,Jesse Mclean,6252460258,58118.45,Debit Card,Debit,28-05-2026 09:22,Delhi,PhonePe,Android,223.49.3.221
TXN5713,Connie Walker,9102559647,59361.2,Net Banking,Credit,05-04-2026 02:06,Mysore,Amazon,iPhone,2.32.249.237
TXN5714,Ricardo Maldonado,8946692996,58661.01,Net Banking,Credit,22-02-2026 04:30,Chennai,Paytm,iPhone,171.67.160.232
TXN5715,Kristi Simpson,7950303155,37582.14,Debit Card,Debit,08-01-2026 13:18,Chennai,Zomato,iPhone,76.191.179.126
TXN5716,Melissa Smith,9813318600,72623.09,Net Banking,Credit,19-04-2026 18:55,Chennai,PhonePe,Android,115.122.50.77
TXN5717,George Murphy,5057483010,47936.12,UPI,Credit,04-03-2026 21:06,Hyderabad,Myntra,Web,206.145.41.164
TXN5718,Dr. Jaclyn Chavez,2743009091,93981.83,Credit Card,Credit,23-05-2026 19:32,Mysore,Zomato,Android,66.148.49.141
TXN5719,Steven Lewis,4252422592,12217.22,Net Banking,Credit,25-01-2026 11:53,Mysore,Myntra,Android,138.170.87.7
TXN5720,Tony Moore,240514371,23284.47,Debit Card,Debit,27-02-2026 08:55,Mumbai,Zomato,Web,165.220.249.200
TXN5721,Jordan Thomas,898951470,19286.25,Net Banking,Credit,11-01-2026 08:53,Bangalore,Amazon,iPhone,61.88.97.206
TXN5722,Virginia Haley,9871833577,45509.43,Credit Card,Debit,16-02-2026 12:02,Chennai,PhonePe,iPhone,179.82.88.255
TXN5723,Shelby Hess,3888780300,23482.78,Credit Card,Debit,27-02-2026 03:46,Hyderabad,Swiggy,Android,177.228.51.175
TXN5724,Steven Melendez,6064031278,40425.43,UPI,Credit,27-05-2026 20:27,Mumbai,Swiggy,Android,85.41.7.34
TXN5725,Carlos Mann,7282888994,47339.87,Debit Card,Credit,13-02-2026 02:26,Delhi,Zomato,iPhone,96.254.10.249
TXN5726,Chad Morris,3402061354,93354.15,Credit Card,Debit,20-03-2026 03:43,Chennai,Flipkart,iPhone,13.170.208.49
TXN5727,Shawn Meyer,7632357093,3765.7,Net Banking,Debit,19-01-2026 22:44,Mysore,Myntra,Web,98.133.99.63
TXN5728,Stephanie Green,9676473882,23796.04,UPI,Credit,16-04-2026 21:50,Mumbai,PhonePe,iPhone,82.245.5.245
TXN5729,Desiree Vasquez,7400521881,25960.36,UPI,Debit,08-02-2026 15:54,Pune,Zomato,Android,89.110.127.101
TXN5730,Kevin Meyers,6654171126,44619.79,Net Banking,Debit,15-04-2026 22:21,Mumbai,Amazon,Android,58.48.200.205
TXN5731,Jean Santos,2819944311,98504.42,Credit Card,Credit,05-03-2026 20:30,Bangalore,PhonePe,Android,72.6.16.55
TXN5732,Michaela Wood,11543924,98922.98,Credit Card,Credit,08-04-2026 00:16,Mumbai,Swiggy,Android,161.30.18.182
TXN5733,Kathy Wright,5761513195,49382.72,Net Banking,Debit,18-02-2026 07:35,Delhi,Paytm,Web,29.54.68.4
TXN5734,Anthony Henderson,4671114290,54961.15,Net Banking,Credit,20-05-2026 15:21,Pune,Paytm,Web,87.23.174.118
TXN5735,Tracie Phillips,9313464793,41839.57,Debit Card,Debit,15-02-2026 02:51,Delhi,Paytm,Android,140.115.241.43
TXN5736,Tracy Foster,5460373994,41322.83,Credit Card,Debit,01-05-2026 23:11,Mumbai,Swiggy,Web,199.134.237.175
TXN5737,Angela Scott,3899111560,53625.68,Debit Card,Debit,17-01-2026 00:51,Mysore,Swiggy,Android,192.7.106.2
TXN5738,Courtney Hinton,4291746313,4500.93,UPI,Debit,25-05-2026 04:10,Hyderabad,Flipkart,iPhone,210.8.168.97
TXN5739,Barry Brown,2164632528,83036.72,UPI,Credit,29-03-2026 17:24,Hyderabad,Paytm,Android,217.91.94.14
TXN5740,Brianna Morrison,4224011979,83099.71,Debit Card,Debit,13-01-2026 15:38,Mysore,Myntra,Web,130.135.17.223
TXN5741,Gina Mcdaniel,4769253145,17038.8,Debit Card,Credit,25-01-2026 11:59,Delhi,Paytm,iPhone,200.226.199.80
TXN5742,Joshua Griffin DDS,4273655767,12409.87,Debit Card,Debit,21-01-2026 21:07,Mumbai,Myntra,Web,94.86.215.144
TXN5743,Duane King,2074684846,29628.21,Net Banking,Credit,13-03-2026 06:25,Delhi,Amazon,iPhone,135.121.239.198
TXN5744,Nicholas Hensley,902416973,21009.57,Net Banking,Debit,16-02-2026 23:43,Mumbai,Amazon,Android,29.155.255.169
TXN5745,Julia Cole,6122115774,27901.18,Credit Card,Credit,04-05-2026 08:45,Pune,Zomato,Web,62.49.129.90
TXN5746,Morgan Khan,7512523817,44039.34,UPI,Credit,15-02-2026 21:37,Hyderabad,Paytm,Web,41.209.68.92
